subj,time,RSh_x,RSh_y,RSh_z,REl_x,REl_y,REl_z,RWr_x,RWr_y,RWr_z,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand
s09,1.33,-0.021714521429486988,1.2680830853497378,-0.1211025009934344,-0.13204414454835733,1.0330353997499766,-0.1338337807122708,-0.2275932709440545,0.8259675972910925,-0.12727290719239498,4.56663,0.16038,0.05428,0.27417,0.06585,91.21478,22.40139,266.31611,14.62809,0.54543,0.39575,0.0,0.29332
s09,1.34,-0.02169303770646535,1.2680456333611032,-0.12108954491463333,-0.13198098861374002,1.0330123188410822,-0.1340440611688478,-0.2275167901354786,0.8260792795714538,-0.1275576777744321,4.54033,0.15952,0.05396,0.27256,0.06548,90.75118,22.26858,264.84097,14.54948,0.54939,0.39862,0.0,0.29545
s09,1.35,-0.021648130399527076,1.2680200576361353,-0.12092382349970351,-0.13191980372265355,1.0329425357450543,-0.13421987655546674,-0.22746434625949008,0.8261770573003222,-0.12788589669620493,4.51406,0.15864,0.05359,0.27097,0.06509,90.2833,22.11879,263.3957,14.46604,0.55332,0.40147,0.0,0.29756
s09,1.36,-0.021603223092588802,1.2679944819111675,-0.1207581020847737,-0.1318586188315671,1.0328727526490267,-0.13439569194208573,-0.22741190238350154,0.8262748350291905,-0.12821411561797774,4.48807,0.15771,0.0532,0.26936,0.06469,89.78704,21.96186,262.01115,14.38287,0.55723,0.40431,0.0,0.29966
s09,1.37,-0.021547258519912616,1.2679780655128152,-0.12047551181989229,-0.13183933340642853,1.0328533008305398,-0.13449320587209,-0.2273857670469849,0.8263530577514739,-0.1283730926242669,4.46254,0.15677,0.05276,0.26772,0.06427,89.31737,21.78465,260.68249,14.29603,0.56111,0.40712,0.0,0.30175
s09,1.38,-0.021491293947236433,1.267961649114463,-0.12019292155501088,-0.13182004798129,1.0328338490120532,-0.13459071980209425,-0.2273596317104683,0.8264312804737574,-0.12853206963055605,4.43752,0.15582,0.0523,0.26612,0.06383,88.86116,21.59977,259.40448,14.20753,0.56497,0.40992,0.0,0.30383
s09,1.39,-0.02143828460091809,1.26794342300781,-0.11991150458216437,-0.13188020681731727,1.0328654127692125,-0.13457082606525636,-0.2273491695312838,0.8264492392075306,-0.12849783777688406,4.41295,0.15487,0.05182,0.26455,0.06338,88.40452,21.40774,258.18187,14.11749,0.56881,0.4127,0.0,0.30589
s09,1.4,-0.02138527525459975,1.2679251969011567,-0.11963008760931787,-0.13194036565334458,1.0328969765263718,-0.13455093232841847,-0.22733870735209935,0.8264671979413037,-0.12846360592321204,4.38862,0.1539,0.05133,0.26301,0.06292,87.94263,21.20736,257.00461,14.02514,0.57264,0.41546,0.0,0.30794
s09,1.41,-0.021331902634665608,1.2678990231899112,-0.11946974802737792,-0.1320625234561379,1.0328938002609682,-0.13443099583786672,-0.22732919181639713,0.8263618336117325,-0.1283338235725312,4.36414,0.1529,0.05081,0.26148,0.06245,87.46796,20.99694,255.85464,13.9293,0.57644,0.41821,0.0,0.30999
s09,1.42,-0.021278530014731466,1.2678728494786655,-0.11930940844543798,-0.13218468125893118,1.0328906239955646,-0.13431105934731496,-0.2273196762806949,0.8262564692821615,-0.12820404122185033,4.33907,0.15185,0.05025,0.25994,0.06195,86.97083,20.77453,254.70783,13.82857,0.58023,0.42094,0.0,0.31202
s09,1.43,-0.021214959416709776,1.2678370765448754,-0.11927894254484758,-0.13229300223908677,1.0328102746416443,-0.13416796243694873,-0.2273106397635376,0.8260370388021003,-0.12806654290498581,4.31288,0.15074,0.04967,0.25836,0.06142,86.441,20.53694,253.53908,13.72112,0.58401,0.42365,0.0,0.31405
s09,1.44,-0.021151388818688086,1.2678013036110851,-0.11924847664425717,-0.13240132321924236,1.032729925287724,-0.1340248655265825,-0.22730160324638027,0.8258176083220391,-0.12792904458812127,4.28515,0.14956,0.049,0.25673,0.06083,85.8717,20.26789,252.33927,13.60215,0.5878,0.42633,0.0,0.31608
s09,1.45,-0.021085112854952452,1.267760507491183,-0.11925962121800376,-0.1324197460869848,1.032612776853524,-0.13390847784473642,-0.22730493325227397,0.8255687777835878,-0.12783522147850543,4.25569,0.14829,0.04833,0.25501,0.06022,85.25289,19.99472,251.07428,13.47786,0.59161,0.42898,0.0,0.31813
s09,1.46,-0.02101883689121682,1.267719711371281,-0.11927076579175037,-0.13243816895472726,1.0324956284193243,-0.13379209016289034,-0.22730826325816764,0.8253199472451366,-0.1277413983688896,4.22469,0.14693,0.04761,0.25322,0.05958,84.5889,19.70484,249.76904,13.3454,0.59543,0.43159,0.0,0.32017
s09,1.47,-0.02096325992942044,1.267681109372898,-0.1192670767746895,-0.13233433355530083,1.0323943254990084,-0.13368430192307998,-0.22732281227725237,0.825109266548504,-0.12771052082425677,4.19297,0.14551,0.04686,0.25143,0.0589,83.89254,19.40151,248.4697,13.20689,0.59926,0.43417,0.0,0.32223
s09,1.48,-0.02090768296762406,1.2676425073745146,-0.11926338775762865,-0.1322304981558744,1.0322930225786926,-0.13357651368326962,-0.22733736129633708,0.8248985858518716,-0.12767964327962392,4.16209,0.14409,0.04607,0.24971,0.05821,83.19189,19.08338,247.27213,13.0647,0.60311,0.43671,0.0,0.32429
s09,1.49,-0.020861112701711114,1.267611445499892,-0.11926157131576035,-0.1320225259423985,1.0322254114700318,-0.1334221402324794,-0.2273175286905009,0.8247308075420268,-0.12769642806168494,4.13455,0.14272,0.0453,0.24821,0.05754,82.52779,18.7745,246.30331,12.92883,0.60697,0.43923,0.0,0.32636
s09,1.5,-0.020814542435798167,1.2675803836252693,-0.11925975487389205,-0.13181455372892262,1.0321578003613707,-0.13326776678168917,-0.2272976960846647,0.824563029232182,-0.12771321284374595,4.11373,0.14153,0.04458,0.24712,0.05694,81.96084,18.48403,245.75827,12.8075,0.61087,0.44171,0.0,0.32845
s09,1.51,-0.02076837069674497,1.2675639868717468,-0.11926038864533839,-0.13156824234689646,1.032120907160413,-0.13301576114167335,-0.2271687716692759,0.8244038868228611,-0.12774715805264927,4.10385,0.14065,0.04394,0.2467,0.05646,81.56528,18.23023,245.87299,12.71253,0.6148,0.44418,0.0,0.33055
s09,1.52,-0.02072219895769177,1.2675475901182243,-0.11926102241678471,-0.13132193096487033,1.0320840139594551,-0.13276375550165753,-0.22703984725388707,0.8242447444135402,-0.1277811032615526,4.10965,0.14021,0.04345,0.24723,0.05616,81.42461,18.03341,246.91339,12.65715,0.61878,0.44665,0.0,0.33268
s09,1.53,-0.02067911064836945,1.267551115430805,-0.11919458512263449,-0.1311140160395703,1.0320539262660784,-0.13241566210292696,-0.2267774491963555,0.8240588805429573,-0.1278035978079634,4.13586,0.14038,0.04315,0.24899,0.05611,81.62243,17.91449,249.14655,12.65476,0.62281,0.44914,0.0,0.33485
s09,1.54,-0.02063602233904713,1.267554640743386,-0.11912814782848427,-0.13090610111427023,1.0320238385727019,-0.13206756870419642,-0.22651505113882392,0.8238730166723743,-0.12782609235437425,4.18652,0.14128,0.04314,0.25221,0.05637,82.22653,17.91585,252.78038,12.72232,0.62693,0.45167,0.0,0.33705
s09,1.55,-0.02060753200211709,1.267563401900919,-0.11890162190098559,-0.1307670625274026,1.0319599462281346,-0.1316789063759412,-0.22617423326480365,0.823660338700674,-0.1278175806529036,4.26406,0.14301,0.04334,0.25712,0.05695,83.28782,18.00126,257.99279,12.85609,0.63113,0.45427,0.0,0.3393
s09,1.56,-0.020579041665187044,1.267572163058452,-0.11867509597348691,-0.130628023940535,1.0318960538835673,-0.13129024404768602,-0.2258334153907834,0.8234476607289738,-0.12780906895143296,4.36833,0.14556,0.04388,0.26369,0.05788,84.8,18.22043,264.73395,13.06739,0.63545,0.45697,0.0,0.34162
s09,1.57,-0.0205669497252198,1.267554817338843,-0.11826374522697827,-0.1305261158303982,1.0317804872001957,-0.13087970879379945,-0.22547692361931657,0.8232603034943431,-0.12777547007196483,4.49571,0.14885,0.04468,0.27179,0.05912,86.70891,18.54187,272.80851,13.34256,0.6399,0.4598,0.0,0.344
s09,1.58,-0.020554857785252553,1.267537471619234,-0.11785239448046962,-0.1304242077202614,1.0316649205168242,-0.13046917353991286,-0.22512043184784974,0.8230729462597123,-0.1277418711924967,4.63848,0.15269,0.04572,0.281,0.06061,88.88837,18.95398,281.75065,13.66577,0.64447,0.46278,0.0,0.34645
s09,1.59,-0.020550265368871376,1.2674752842019317,-0.11735784994356722,-0.13028579319989902,1.0315017097580466,-0.12999142329326102,-0.224772694175393,0.8229660921295212,-0.1277103892083189,4.78479,0.15674,0.04691,0.29066,0.06221,91.14648,19.42039,290.85675,14.00822,0.64918,0.46592,0.0,0.34898
s09,1.6,-0.020545672952490195,1.2674130967846293,-0.11686330540666483,-0.13014737867953666,1.031338498999269,-0.12951367304660916,-0.22442495650293626,0.8228592379993303,-0.1276789072241411,4.9195,0.16059,0.04815,0.29989,0.06377,93.23674,19.90214,299.21877,14.33478,0.65401,0.46923,0.0,0.35157
s09,1.61,-0.02054961867792024,1.2673081303825704,-0.11642662693754893,-0.12991411391034197,1.0311184992680027,-0.1289686092877702,-0.22410253815695397,0.8228049766243498,-0.12766368399562752,5.02635,0.16377,0.04924,0.30771,0.06508,94.89853,20.31144,305.89348,14.59798,0.65893,0.47269,0.0,0.35421
s09,1.62,-0.020553564403350284,1.2672031639805117,-0.11598994846843302,-0.12968084914114728,1.030898499536736,-0.12842354552893126,-0.22378011981097165,0.8227507152493694,-0.12764846076711395,5.09156,0.16587,0.05013,0.31319,0.06599,95.89973,20.65167,310.02308,14.76759,0.66394,0.47625,0.0,0.3569
s09,1.63,-0.020583034067487602,1.267075393601848,-0.11566344467281213,-0.12938335511605023,1.0306025604462086,-0.12788111719197842,-0.2235056165993559,0.8226376098201368,-0.127610517313447,5.10799,0.16665,0.05068,0.31583,0.06638,96.12318,20.85443,311.20865,14.81969,0.66897,0.47984,0.0,0.35961
s09,1.64,-0.020612503731624925,1.2669476232231842,-0.11533694087719124,-0.12908586109095316,1.030306621355681,-0.12733868885502556,-0.22323111338774013,0.8225245043909041,-0.12757257385978005,5.07743,0.16612,0.05084,0.31559,0.06626,95.59245,20.89934,309.56708,14.75654,0.67399,0.48343,0.0,0.3623
s09,1.65,-0.020682368728252964,1.266835390625744,-0.11512606847339402,-0.12881589265201981,1.0299332176034541,-0.1268249886551983,-0.22300285399386016,0.822255402933221,-0.1273658666626342,5.00925,0.1645,0.05064,0.31293,0.06569,94.45366,20.80035,305.66309,14.59815,0.67894,0.48697,0.0,0.36496
s09,1.66,-0.020752233724881,1.2667231580283036,-0.11491519606959681,-0.12854592421308644,1.0295598138512272,-0.1263112884553711,-0.22277459459998017,0.821986301475538,-0.12715915946548834,4.91654,0.16213,0.05021,0.30853,0.06482,92.91169,20.60805,300.26806,14.37919,0.68381,0.49046,0.0,0.36757
s09,1.67,-0.020858892585620594,1.2666613201739287,-0.11485205540104931,-0.12834198935858074,1.0291397278667826,-0.12576607552031432,-0.2225583223258236,0.8215500419899815,-0.12656553389431574,4.81225,0.15936,0.04954,0.30317,0.06376,91.17703,20.32623,294.18517,14.12264,0.6886,0.49386,0.0,0.37015
s09,1.68,-0.020965551446360187,1.266599482319554,-0.11478891473250183,-0.12813805450407503,1.028719641882338,-0.12522086258525755,-0.22234205005166702,0.8211137825044249,-0.12597190832314312,4.70669,0.15632,0.04874,0.29728,0.06261,89.31772,19.99303,288.10668,13.8587,0.69334,0.49717,0.0,0.37269
s09,1.69,-0.021090486273811736,1.2665968488545514,-0.11486294993772139,-0.12796681555820322,1.0283046936142357,-0.12455137711583583,-0.2221087443511922,0.8205868680567195,-0.12487259051774009,4.60652,0.15338,0.04794,0.29151,0.06149,87.55474,19.66249,282.31792,13.6061,0.69801,0.50039,0.0,0.37521
s09,1.7,-0.02121542110126328,1.2665942153895484,-0.11493698514294094,-0.1277955766123314,1.0278897453461335,-0.1238818916464141,-0.2218754386507174,0.8200599536090142,-0.12377327271233707,4.51487,0.15069,0.04715,0.28612,0.06043,85.95564,19.34046,277.00538,13.36991,0.70264,0.50353,0.0,0.3777
s09,1.71,-0.02133493216864774,1.2666346389844687,-0.1150404994944785,-0.12762185840831655,1.02753331596484,-0.12300037188538543,-0.2216218910526736,0.8195745359298627,-0.122223501172748,4.43231,0.14823,0.04641,0.28116,0.05945,84.52018,19.04026,272.20767,13.15412,0.70721,0.50659,0.0,0.38016
s09,1.72,-0.021454443236032197,1.2666750625793888,-0.11514401384601608,-0.1274481402043017,1.0271768865835464,-0.12211885212435677,-0.2213683434546298,0.8190891182507112,-0.12067372963315892,4.3582,0.14599,0.04574,0.27661,0.05857,83.22891,18.77406,267.89077,12.96018,0.71174,0.50957,0.0,0.3826
s09,1.73,-0.02154283190325693,1.2667308310215952,-0.11517320632851755,-0.12724407664562665,1.0269176537603388,-0.12099972029176696,-0.2210702107369802,0.8187623316496137,-0.11882306075432575,4.29233,0.14396,0.04507,0.27253,0.05773,82.07656,18.50887,264.07913,12.77928,0.71624,0.51249,0.0,0.38502
s09,1.74,-0.02163122057048166,1.2667865994638017,-0.11520239881101903,-0.12704001308695162,1.026658420937131,-0.11988058845917715,-0.22077207801933058,0.8184355450485161,-0.11697239187549256,4.23636,0.14218,0.04449,0.26899,0.05701,81.08253,18.28325,260.85151,12.62382,0.7207,0.51535,0.0,0.38743
s09,1.75,-0.021682285605832456,1.2668195009093997,-0.115206721473111,-0.12677271385915834,1.026480673024459,-0.11861947898784525,-0.22036014571362644,0.8182746320184361,-0.11499421211324294,4.19493,0.1407,0.04394,0.26622,0.05639,80.26784,18.06864,258.56991,12.49737,0.72514,0.51816,0.0,0.38982
s09,1.76,-0.02173335064118325,1.2668524023549979,-0.11521104413520297,-0.12650541463136508,1.0263029251117868,-0.11735836951651334,-0.2199482134079223,0.818113718988356,-0.11301603235099332,4.17621,0.1398,0.04354,0.26475,0.05601,79.79055,17.91572,257.67874,12.42472,0.72958,0.52095,0.0,0.39221
s09,1.77,-0.02178889225510552,1.266812040846535,-0.11534758318956523,-0.1261687694978596,1.0261256084977548,-0.11610464964494192,-0.21939123217565532,0.8179813957318135,-0.11101120836986542,4.19172,0.13989,0.04344,0.26537,0.05602,79.88102,17.88886,258.80114,12.43954,0.73403,0.52374,0.0,0.39462
s09,1.78,-0.02184443386902779,1.2667716793380723,-0.1154841222439275,-0.12583212436435412,1.0259482918837228,-0.11485092977337051,-0.21883425094338835,0.8178490724752709,-0.10900638438873753,4.25531,0.14143,0.04382,0.26893,0.05661,80.78202,18.05656,262.72019,12.58161,0.73854,0.52658,0.0,0.39705
s09,1.79,-0.021962139429417715,1.2666428161910204,-0.11579279184367042,-0.125452888606768,1.0257030518239547,-0.11370591999241968,-0.21820200310263174,0.8175765884021083,-0.10691177008976899,4.38122,0.14487,0.04486,0.27635,0.05799,82.74674,18.49655,270.23268,12.89413,0.74312,0.52955,0.0,0.39952
s09,1.8,-0.022079844989807636,1.2665139530439684,-0.11610146144341334,-0.1250736528491819,1.0254578117641866,-0.11256091021146884,-0.21756975526187514,0.8173041043289457,-0.10481715579080045,4.58142,0.15064,0.04681,0.28841,0.06036,85.99558,19.30229,281.97699,13.41975,0.7478,0.53272,0.0,0.40206
s09,1.81,-0.022240121838473917,1.2663515010600466,-0.1164738640767207,-0.12467901166914441,1.0251586474808771,-0.11158396420728584,-0.21696150324038277,0.8168748832813237,-0.10253323647605143,4.86242,0.15905,0.04975,0.30566,0.06383,90.6767,20.51017,298.28646,14.17815,0.75262,0.53618,0.0,0.40466
s09,1.82,-0.022400398687140197,1.266189049076125,-0.11684626671002805,-0.12428437048910693,1.024859483197568,-0.11060701820310284,-0.2163532512188904,0.8164456622337019,-0.10024931716130242,5.22191,0.17021,0.05386,0.32814,0.0685,96.80768,22.18811,318.90385,15.18181,0.75778,0.53992,0.0,0.40745
s09,1.83,-0.02247048052351614,1.2660579326280172,-0.11721056923551665,-0.12388272871843571,1.0245547992016286,-0.10981344599307062,-0.21580011712010383,0.8160035844752043,-0.09780140285775284,5.64608,0.18341,0.05894,0.35472,0.07416,103.94148,24.24931,343.19157,16.40054,0.76338,0.54399,0.0,0.41048
s09,1.84,-0.02254056235989208,1.2659268161799095,-0.11757487176100526,-0.1234810869477645,1.0242501152056895,-0.1090198737830384,-0.21524698302131728,0.8155615067167068,-0.09535348855420325,6.10833,0.19832,0.06432,0.3838,0.08038,112.03156,26.41117,369.48342,17.73252,0.76945,0.5484,0.0,0.41377
s09,1.85,-0.022387674459230053,1.2658429824837785,-0.11793211527223,-0.12307193433540344,1.0239354892231587,-0.1083084161968635,-0.21471805122759327,0.815238624147559,-0.09272969781500967,6.57065,0.21404,0.07095,0.41293,0.08722,120.51857,29.05512,394.92782,19.17963,0.77599,0.55316,0.0,0.41732
s09,1.86,-0.022234786558568025,1.2657591487876476,-0.11828935878345477,-0.12266278172304237,1.0236208632406278,-0.1075969586106886,-0.21418911943386926,0.8149157415784112,-0.09010590707581609,6.9888,0.22938,0.07794,0.43949,0.09404,128.6411,31.80934,416.99965,20.59675,0.78298,0.55824,0.0,0.4211
s09,1.87,-0.02187358185253378,1.2657046555586968,-0.11863353406259884,-0.12226710241392155,1.0232516775981972,-0.10677092701218059,-0.21365041052700146,0.8147455404030678,-0.08711347105998694,7.32215,0.24315,0.08489,0.46074,0.10034,135.73956,34.50722,433.20091,21.87638,0.79032,0.56359,0.0,0.42508
s09,1.88,-0.021512377146499544,1.265650162329746,-0.1189777093417429,-0.12187142310480073,1.0228824919557666,-0.10594489541367261,-0.21311170162013365,0.8145753392277244,-0.08412103504415785,7.5453,0.2545,0.09145,0.47477,0.10576,141.34834,37.00105,442.01232,22.93807,0.79773,0.56898,0.0,0.42909
s09,1.89,-0.021086035609474484,1.2655971568994189,-0.11932924605215445,-0.12153572020248346,1.0224653932489716,-0.1048667968593615,-0.2125333067318623,0.8145549401785716,-0.08064058078247589,7.65495,0.26311,0.09738,0.48101,0.11012,145.31775,39.20142,443.29141,23.74954,0.80507,0.57434,0.0,0.43306
s09,1.9,-0.020659694072449424,1.2655441514690917,-0.119680782762566,-0.12120001730016618,1.0220482945421763,-0.10378869830505039,-0.21195491184359094,0.8145345411294187,-0.07716012652079393,7.66764,0.26918,0.10263,0.4802,0.11346,147.80352,41.0904,438.10596,24.32766,0.81225,0.57957,0.0,0.43692
s09,1.91,-0.02028631888222019,1.2654599598166998,-0.12010693180559369,-0.12093220217544758,1.0216851688426858,-0.10249916926766618,-0.2112914265157685,0.8146968113630679,-0.07331529299280942,7.6114,0.2733,0.10728,0.47391,0.11601,149.16107,42.70874,428.19878,24.72296,0.81919,0.58463,0.0,0.44065
s09,1.92,-0.01991294369199096,1.265375768164308,-0.12053308084862137,-0.12066438705072897,1.0213220431431953,-0.10120964023028198,-0.21062794118794606,0.814859081596717,-0.06947045946482493,7.51723,0.27621,0.11153,0.46401,0.11804,149.82117,44.13353,415.45294,25.00117,0.82584,0.58949,0.0,0.44423
s09,1.93,-0.019617691461288052,1.2652349864867243,-0.12108161178719631,-0.12038506442834182,1.0211275757016391,-0.09991137250292087,-0.20983896189297335,0.8152777952716537,-0.06537579910452608,7.41326,0.27866,0.11558,0.45223,0.11986,150.20041,45.45594,401.52562,25.22832,0.83221,0.59413,0.0,0.44764
s09,1.94,-0.019322439230585145,1.2650942048091405,-0.12163014272577127,-0.12010574180595467,1.0209331082600828,-0.09861310477555978,-0.20904998259800064,0.8156965089465903,-0.061281138744227234,7.32136,0.28128,0.11966,0.43999,0.12174,150.63989,46.76196,387.6575,25.46027,0.83829,0.59857,0.0,0.45089
s09,1.95,-0.019087057524417035,1.2649032072609885,-0.12230256892583324,-0.11971333469492834,1.020916779756341,-0.0975871711572119,-0.2081324582606775,0.816418615379138,-0.05686946096257453,7.25598,0.28451,0.12395,0.4282,0.12386,151.37186,48.11947,374.61147,25.73736,0.84413,0.60283,0.0,0.454
s09,1.96,-0.018851675818248922,1.2647122097128365,-0.12297499512589521,-0.11932092758390202,1.020900451252599,-0.09656123753886402,-0.20721493392335433,0.8171407218116856,-0.05245778318092182,7.22426,0.2886,0.12854,0.41734,0.12633,152.50762,49.55922,362.74466,26.07664,0.84974,0.60692,0.0,0.45699
s09,1.97,-0.018634617909547437,1.2645230950544395,-0.12373038611114782,-0.11877973971767306,1.02097440381174,-0.09606616087011564,-0.20619002306393724,0.8181254538748892,-0.047674888416292346,7.22722,0.29357,0.13346,0.40749,0.12917,154.04889,51.08912,352.05314,26.48158,0.85516,0.61088,0.0,0.45987
s09,1.98,-0.01841756000084595,1.2643339803960427,-0.12448577709640044,-0.11823855185144411,1.0210483563708812,-0.09557108420136727,-0.20516511220452016,0.8191101859380927,-0.042891993651662866,7.26131,0.29931,0.13866,0.39848,0.13233,155.9079,52.68404,342.3268,26.93825,0.86041,0.61471,6e-05,0.46266
